nvalues,tauhats,sehats,lb,ub
535,0.21442548765378358,0.08570660884425811,0.04644053431903769,0.3824104409885295
540,0.1435935950055267,0.08814779902115147,-0.029176091075930166,0.3163632810869836
545,0.04244566017732605,0.08502541932246763,-0.1242041616947105,0.20909548204936262
550,0.08027467331643579,0.08755262279652266,-0.09132846736474864,0.2518778139976202
555,0.15983961723904966,0.08161326172415086,-0.00012237574028600706,0.3198016102183853
560,0.19035207673601995,0.08327967314703635,0.02712391736782871,0.3535802361042112
565,0.054427758541039664,0.08452218620473545,-0.1112357264202418,0.22009124350232112
570,0.12043482689037877,0.08303785696177153,-0.04231937275469344,0.28318902653545097
575,0.06633643972956127,0.08290626497538726,-0.09615983962219776,0.2288327190813203
580,0.13465122974996796,0.08494785296517285,-0.03184656206177083,0.30114902156170675
585,0.29979216455867674,0.08313166068064895,0.1368541096246048,0.4627302194927487
590,0.01746070360817227,0.08159830463845646,-0.1424719734832024,0.17739338069954697
595,0.2076454877243423,0.08325681561108828,0.044462129126609296,0.3708288463220753
600,0.12205315856477546,0.07884533954103905,-0.032483706935661064,0.276590024065212
605,0.23787586112073547,0.07799239055349476,0.08501077563588574,0.3907409466055852
610,0.24679852449319067,0.07779155943584652,0.09432706799893151,0.3992699809874498
615,0.21473980559026515,0.08329424533767955,0.05148308472841323,0.37799652645211707
620,0.1813877747889342,0.08153426445726852,0.021580616452687884,0.3411949331251805
625,0.2160896356757157,0.07470620353455669,0.0696654767479846,0.3625137946034468
630,0.22717500207255395,0.08204216473439963,0.0663723591931307,0.3879776449519772
635,0.22260333190623954,0.07905903355332433,0.06764762614172384,0.37755903767075527
640,0.177279968840995,0.07528461230641456,0.029722128720422458,0.32483780896156755
645,0.10078710818884587,0.07746459935256444,-0.05104350654218043,0.25261772291987217
650,0.17236225104112185,0.07801615216927374,0.019450592789345328,0.32527390929289834
655,0.34870249667463193,0.0810833699211072,0.18977909162926182,0.507625901720002
660,0.27461310244821735,0.07846130620114576,0.12082894229397165,0.428397262602463
665,0.29388362203129564,0.07857204349627742,0.13988241677859192,0.44788482728399936
670,0.2253252324976483,0.07825801487961384,0.07193952333360518,0.3787109416616914
675,0.21433897072206498,0.07664790425992164,0.06410907837261856,0.3645688630715114
680,0.1868345670466076,0.08010455643951844,0.029829636425151462,0.34383949766806376
685,0.12996059116096692,0.07140663747956282,-0.009996418298976184,0.26991760062091
690,0.09796618299150148,0.0758250129312811,-0.05065084235380948,0.24658320833681244
695,0.161764783728021,0.07360546807816223,0.017498066294823034,0.30603150116121897
700,0.2155084429490425,0.07631264500618806,0.0659356587369139,0.3650812271611711
705,0.2839428921562916,0.07554971370944988,0.13586545328576982,0.43202033102681336
710,0.098923012461175,0.07706996940237765,-0.052134127567485186,0.24998015248983518
715,0.07721648806056379,0.07302176409490625,-0.06590616956545246,0.22033914568658003
720,0.24048850038772476,0.0763607728289983,0.09082138564288811,0.3901556151325614
725,0.18752166489244185,0.07761434401073236,0.03539755063140643,0.33964577915347727
730,0.30223293989918315,0.07514543919293162,0.15494787908103716,0.44951800071732917
735,0.1361431368410647,0.07172867954500951,-0.004445075067153942,0.2767313487492833
740,0.18258037625567594,0.07085829893434878,0.04369811034435234,0.32146264216699955
745,0.24401303579545988,0.06943533825677814,0.10791977281217474,0.380106298778745
750,0.11336564420253353,0.06921182115978167,-0.022289525270638544,0.2490208136757056
755,0.10760128388038658,0.07620445995432638,-0.04175945763009313,0.25696202539086627
760,0.1274910565497994,0.07142142956538568,-0.012494945398356522,0.26747705849795533
765,0.23870652201313275,0.07160638433814813,0.0983580087103624,0.3790550353159031
770,0.15653775271787224,0.07193642700903818,0.01554235578015739,0.2975331496555871
775,0.2647363699747597,0.06726508268643341,0.1328968079093502,0.39657593204016917
780,0.09825079159218696,0.06993880774145407,-0.038829271581063016,0.23533085476543691
785,0.19505486450731063,0.07407383302365877,0.049870151780939426,0.3402395772336818
790,0.2552806050720532,0.07195207122707069,0.11425454546699465,0.39630666467711173
795,0.15069625157686953,0.07042894210680856,0.012655525047524763,0.2887369781062143
800,0.2364029773691044,0.07064072561911179,0.09794715515564528,0.3748587995825635
805,0.23474131108387147,0.07142474098852737,0.09474881874635782,0.3747338034213851
810,0.19211327251264054,0.0716149669619642,0.05174793726719071,0.33247860775809035
815,0.14564854123570936,0.06910089418126089,0.010210788640438007,0.2810862938309807
820,0.20316444243986687,0.07044982494402477,0.06508278554957833,0.3412460993301554
825,0.14681983840404006,0.07017985268445766,0.009267327142503057,0.28437234966557706
830,0.12872190574955378,0.07150769832412888,-0.011433182965738836,0.26887699446484636
835,0.0737229231470108,0.06883875956203792,-0.06120104559458352,0.20864689188860513
840,0.13148989816287873,0.06656681871875883,0.0010189334741114164,0.26196086285164605
845,0.14606292272609595,0.07019078629642626,0.008488981585100475,0.2836368638670914
850,0.19661663191246942,0.06799092936067988,0.06335441036553685,0.329878853459402
855,0.3080735525103837,0.06876440936520632,0.17329531015457933,0.4428517948661881
860,0.20762530442395244,0.06483688118176803,0.0805450173076871,0.3347055915402178
865,0.23317037948703587,0.0684027753720858,0.0991009397577477,0.36723981921632404
870,0.21635345409609888,0.06538835002208031,0.08819228805282148,0.3445146201393763
875,0.17001195077827588,0.06715610251917177,0.038385989840699214,0.3016379117158525
880,0.259856561121307,0.06943171930018525,0.1237703912929439,0.39594273094967014
885,0.18039651314319152,0.06860221788884728,0.04593616608105086,0.3148568602053322
890,0.14222392177186002,0.06550873534971612,0.013826800486416435,0.2706210430573036
895,0.11383171348921683,0.06920407782499154,-0.021808279047766582,0.24947170602620025
900,0.12512007044861906,0.06523616102614695,-0.002742805162628953,0.25298294605986704
905,0.11639706458252203,0.06435142945189387,-0.00973173714318995,0.242525866308234
910,0.22477222301826022,0.06843165503481814,0.09064617915001666,0.3588982668865038
915,0.18912618770046716,0.06559540315484859,0.060559197516963925,0.3176931778839704
920,0.22673860595877665,0.06727831737835184,0.09487310389720705,0.35860410802034626
925,0.18536171287855288,0.0654207003111539,0.05713714026869124,0.3135862854884145
930,0.12715922320447107,0.06400408343042686,0.0017112196808344027,0.25260722672810776
935,0.14360350780099798,0.06400607927916473,0.018151592413835127,0.26905542318816084
940,0.08531315276182096,0.06560045156307091,-0.043263732301798044,0.21389003782543997
945,0.09891730207267954,0.06261606599519529,-0.02381018727790321,0.2216447914232623
950,0.16645962945217568,0.0634966181141207,0.042006257948499104,0.29091300095585226
955,0.15368147290051584,0.0641329912543044,0.027980810042079224,0.27938213575895243
960,0.12077883775835725,0.06322453948162236,-0.003141259625622575,0.2446989351423371
965,0.14482946531954158,0.06332909618508231,0.020704436796780246,0.2689544938423029
970,0.17865195197746814,0.0670459661669894,0.047241858290168914,0.31006204566476736
975,0.18897231087468103,0.06510099887559032,0.06137435307852401,0.31657026867083804
980,0.1965795157244068,0.06665223424832523,0.06594113659768935,0.32721789485112424
985,0.27269196962154013,0.06246117987889263,0.15026805705891058,0.3951158821841697
990,0.15699870499380356,0.06507333757748954,0.029454963341924073,0.28454244664568307
995,0.3002154950304272,0.06418997566451592,0.174403142727976,0.42602784733287846
