nvalues,tauhats,sehats,lb,ub
315,0.19154757139548537,0.13461523782515009,-0.0722982947418088,0.4553934375327795
320,0.2257598633793042,0.12343475142482078,-0.016172249413344525,0.4676919761719529
325,0.3835999822079891,0.13986856349426113,0.10945759775923725,0.6577423666567409
330,-0.014975095807844924,0.1378333086554465,-0.28512838077252,0.2551781891568302
335,0.0922608401473024,0.12200919420311532,-0.14687718049080362,0.3313988607854084
340,0.12161348118829336,0.11557879460132074,-0.10492095623029528,0.348147918606882
345,0.5933988209996537,0.13398462630583632,0.3307889534402145,0.856008688559093
350,0.23109445485097818,0.11281231419070253,0.009982319037201232,0.4522065906647551
355,0.14542690991789692,0.12968498006993778,-0.10875565101918111,0.39960947085497495
360,0.04779308181950585,0.11902263764069683,-0.1854912879562599,0.28107745159527164
365,0.05038538273072949,0.12199915252146355,-0.18873295621133906,0.28950372167279803
370,0.09041379761928853,0.11813365190096277,-0.14112816010659848,0.3219557553451755
375,0.06112975499001948,0.11164878622631012,-0.15770186601354835,0.27996137599358734
380,0.3376342541195625,0.12344234740181202,0.09568725321201094,0.579581255027114
385,0.19884668460333013,0.1261848206697049,-0.048475563909291475,0.44616893311595174
390,0.2805608955238674,0.13132535309981416,0.023163203448231695,0.5379585875995032
395,-0.04300707104719779,0.11628570513807197,-0.27092705311781884,0.18491291102342328
400,0.30321879549598546,0.11047905836798455,0.08667984109473575,0.5197577498972352
405,0.17796186788764984,0.11291790487881495,-0.04335722567482747,0.39928096145012715
410,-0.0230020467961698,0.11704352254697825,-0.2524073509882472,0.20640325739590756
415,0.428709832921529,0.12521653931481136,0.18328541586449873,0.6741342499785592
420,0.14766442840796007,0.11832954881811371,-0.0842614872755428,0.379590344091463
425,0.3863052663824492,0.1119531330787597,0.1668771255480802,0.6057334072168182
430,0.20943489252578532,0.10921802083193694,-0.004632428304811087,0.4235022133563817
435,0.0802503672099628,0.12013608745284288,-0.15521636419760926,0.31571709861753483
440,0.14867896694506805,0.10863913093612496,-0.06425372968973686,0.36161166357987296
445,0.15320411006451298,0.10795793309993446,-0.058393438811358556,0.3648016589403845
450,0.1338464714822078,0.11151587068732768,-0.08472463506495445,0.35241757802937
455,0.19581171493719068,0.10659835060544916,-0.013121052249489673,0.40474448212387104
460,0.1666690909311103,0.10780183756425929,-0.044622510694837914,0.3779606925570585
465,0.44779339228796033,0.11342489001647699,0.22548060785566545,0.6701061767202552
470,0.03730201362846674,0.11078125818733679,-0.17982925241871336,0.25443327967564683
475,0.1162796938992155,0.11255735990339902,-0.10433273151144656,0.33689211930987756
480,0.05789604993685753,0.11730457839327227,-0.1720209237139561,0.2878130235876712
485,0.32675050148410945,0.09860784384855684,0.13347912754093805,0.5200218754272808
490,0.038590403792775896,0.10574212789035684,-0.1686641668723235,0.2458449744578753
495,0.35706043754747196,0.11610698754189466,0.12949074196535842,0.5846301331295856
500,0.10549480977848358,0.11472328102664744,-0.1193628210337454,0.33035244059071256
505,0.2952497370745886,0.1158656847805036,0.06815299490480156,0.5223464792443757
510,0.19382674753199064,0.0998622509006937,-0.0019032642333690064,0.3895567592973503
515,0.09234561244127111,0.10468705278442308,-0.11284101101619813,0.29753223589874034
520,0.19926482491079223,0.10313215108084932,-0.002874191207672433,0.40140384102925686
525,0.17632002200781394,0.09891730411368416,-0.017557894055007017,0.3701979380706349
530,0.19103384490630573,0.09035731898720488,0.01393349969138416,0.3681341901212273
535,0.26211310149216316,0.0967340972756646,0.07251427083186057,0.45171193215246574
540,0.2502369392619077,0.08887959266244393,0.07603293764351762,0.4244409408802978
545,0.25481182558986704,0.0936232747825098,0.07131020701614782,0.43831344416358625
550,0.1553937525660736,0.09679286001663975,-0.034320253066540324,0.34510775819868755
555,0.14205259905046133,0.0992125588626104,-0.05240401632025507,0.33650921442117776
560,0.2678916857980415,0.10540565961738832,0.061296592947960415,0.4744867786481226
565,0.23632655462123725,0.09186109995147015,0.056278798716355743,0.41637431052611873
570,0.21143496880350143,0.10082880103405686,0.013810518776749992,0.4090594188302529
575,0.2832198124946429,0.0954570882638393,0.09612391949751789,0.47031570549176793
580,0.18344519069054738,0.09658398030262833,-0.005859410702604123,0.37274979208369885
585,0.13490283910434175,0.11074066171012939,-0.08214885784751186,0.35195453605619537
590,0.12919446249023997,0.10003530744585827,-0.06687474010364225,0.3252636650841222
595,0.16993733309557024,0.09277925159132094,-0.011910000023418799,0.3517846662145593
600,0.2834328743129271,0.10189833139225705,0.08371214478410324,0.4831536038417509
605,0.20393257808192047,0.10455508667243182,-0.000995391796045908,0.40886054795988686
610,0.30208851951134086,0.09631988510966888,0.11330154469638987,0.49087549432629185
615,0.2855236394800185,0.09390186925957693,0.10147597573124775,0.46957130322878926
620,0.19917042703558407,0.0993066851435639,0.004529324154198822,0.3938115299169693
625,0.1942687516078296,0.09222114640826282,0.01351530464763448,0.37502219856802477
630,0.10494077601766365,0.09912810991485355,-0.08935031941544931,0.2992318714507766
635,0.0853102869825389,0.09995679592623544,-0.11060503303288255,0.28122560699796034
640,0.40963893292933795,0.09153246089359621,0.2302353095778894,0.5890425562807865
645,0.08720435531823476,0.09447068366310628,-0.09795818466145353,0.272366895297923
650,0.08027181164323297,0.08718803146322204,-0.09061673002468223,0.25116035331114817
655,0.27543143707558093,0.08984495263593736,0.0993353299091437,0.45152754424201813
660,-0.16227108626520526,0.09880747313366728,-0.35593373360719316,0.03139156107678262
665,0.2595142689939318,0.09200351971745968,0.07918737034771084,0.4398411676401528
670,0.19704898204503554,0.08763021374776765,0.02529376309941095,0.36880420099066014
675,0.19459185929956643,0.09561577162339872,0.007184946917704937,0.38199877168142793
680,0.0997389909916333,0.09387403314725723,-0.08425411397699087,0.2837320959602575
685,0.19854358907871836,0.09766512307702616,0.007119947847747082,0.3899672303096896
690,0.36757501685749927,0.08508004922028276,0.20081812038574506,0.5343319133292534
695,0.3038103331243923,0.09009662006348539,0.12722095779996095,0.4803997084488237
700,0.341656905804575,0.09134367243951562,0.16262330782312437,0.5206905037860255
705,0.12652643551092513,0.09221355460759238,-0.054212131519955936,0.3072650025418062
710,0.09235751098679856,0.08265145788574532,-0.06963934646926226,0.2543543684428594
715,0.14839389730401792,0.08423335917838198,-0.016703486685610752,0.31349128129364656
720,0.3293345930271293,0.08459407896237513,0.16353019826087406,0.49513898779338456
725,0.04581514694933761,0.097914609499105,-0.14609748766890818,0.2377277815675834
730,0.1172753277756094,0.08139747285212445,-0.04226371901455453,0.2768143745657733
735,0.17049158129030076,0.08720786734760208,-0.00043583871099930893,0.34141900129160085
740,0.15518718378545435,0.0881916935740375,-0.017668535619659143,0.32804290319056784
745,0.20552422993985767,0.0888728573349483,0.031333429563358994,0.37971503031635634
750,0.21585719746963475,0.09044541145422386,0.03858419101935601,0.3931302039199135
755,0.1715817516471823,0.09011911991773572,-0.005051723391579693,0.3482152266859443
760,0.011651027552993298,0.08929034380274892,-0.16335804630039458,0.18666010140638117
765,0.26957607832012986,0.08162461081468998,0.1095918411233375,0.4295603155169222
770,0.1906730211439646,0.08367737505968177,0.026665366026988324,0.35468067626094085
775,0.21834502513384485,0.08734718199809273,0.047144548417583115,0.3895455018501066
780,0.2173444450136126,0.08560390958263324,0.04956078223165147,0.3851281077955737
785,0.2903871641939837,0.08372570328106392,0.1262847857630984,0.45448954262486896
790,0.24577848617185105,0.07672492409801951,0.09539763493973283,0.39615933740396925
795,0.29322179579905583,0.085213758083491,0.12620282995541346,0.4602407616426982
800,0.3740870559467417,0.0840264969670178,0.2093951218913868,0.5387789900020966
805,0.21696047818306952,0.08299487492411828,0.05429052333179771,0.3796304330343413
810,0.28947500633623924,0.0813198492071405,0.13008810189024386,0.4488619107822346
815,0.1634052005376918,0.08030897613790552,0.005999607307396987,0.3208107937679866
820,0.2933871160433831,0.08730934290977387,0.12226080394022631,0.46451342814653984
825,0.18887642292772724,0.07402148477121166,0.043794312776152394,0.3339585330793021
830,0.2525258844907258,0.0813825997048334,0.09301598906925237,0.4120357799121993
835,0.23871700832734938,0.08347930760074376,0.0750975654298916,0.40233645122480716
840,0.26903964985597206,0.07749716955642831,0.11714519752537259,0.42093410218657157
845,0.13754352785361848,0.07824902174433807,-0.015824554765284132,0.2909116104725211
850,0.15596545884971041,0.08092303416454215,-0.0026436881127921974,0.314574605812213
855,0.21611329915367958,0.08055538874120646,0.058224737220914924,0.37400186108644423
860,0.1997717154087576,0.07251147302348562,0.057649228282725784,0.3418942025347894
865,0.22863547729212252,0.08287255393395787,0.06620527158156511,0.39106568300267996
870,0.21473864590402358,0.07697536464996123,0.06386693119009959,0.3656103606179476
875,0.39189658021890705,0.07689940322713756,0.24117374989371743,0.5426194105440967
880,0.07437833361477536,0.08818643157653855,-0.09846707227524018,0.2472237395047909
885,0.17291034864014573,0.07151249945726437,0.032745849703907565,0.31307484757638393
890,0.0012548857755892984,0.07411794037314434,-0.1440162773557736,0.1465260489069522
895,0.23670344544996466,0.08450990484958214,0.07106403194478367,0.40234285895514565
900,0.2914575253418189,0.07555631191264446,0.14336715399303576,0.439547896690602
905,0.06455125120282909,0.07837452766784062,-0.08906282302613852,0.2181653254317967
910,0.13858977590663768,0.07471451506240746,-0.007850673615680953,0.2850302254289563
915,0.2503404280499663,0.07435802222545045,0.10459870448808345,0.3960821516118492
920,0.12355456316838384,0.07292172813863912,-0.019372023983348835,0.26648115032011654
925,0.18554088188749487,0.07894869849940764,0.03080143282865591,0.3402803309463338
930,0.3252984022786428,0.07849413392887947,0.17144989977803907,0.4791469047792466
935,0.15296201782859312,0.07411382088931795,0.007698928885529949,0.29822510677165626
940,0.2525698333364046,0.07367920013944318,0.10815860106309597,0.39698106560971325
945,0.18196232068442703,0.07319901560292894,0.03849225010268631,0.32543239126616774
950,0.3173923494675178,0.07126891326827067,0.1777052794617073,0.4570794194733283
955,0.07622804525860286,0.07407115190812191,-0.06895141248131609,0.2214075029985218
960,0.26670154639064825,0.0806785764732962,0.1085715365029877,0.4248315562783088
965,0.1324889433810201,0.08079400550427276,-0.025867307407354517,0.2908451941693947
970,0.24343715704703062,0.07786832462305285,0.09081524078584705,0.3960590733082142
975,0.21266455035822796,0.07367186349377781,0.06826769791042345,0.3570614028060325
980,0.10769342116402886,0.08002913340111445,-0.049163680302155455,0.26455052263021317
985,0.2025085016410246,0.07204961262211687,0.061291260901675526,0.3437257423803737
990,0.2849012012748138,0.07440253354349699,0.1390722355295597,0.43073016702006783
995,0.1605872443020251,0.06976133993869187,0.023855018022189034,0.29731947058186114
