nvalues,tauhats,sehats,lb,ub
400,0.24456556884649627,0.10169395273437709,0.04524542148711719,0.44388571620587536
405,0.12773182037692205,0.10038485296413376,-0.06902249143278011,0.3244861321866242
410,0.2264957090665254,0.0999496085346807,0.030594476338551252,0.4223969417944996
415,0.1920412932764923,0.10006318558918215,-0.004082550478304692,0.3881651370312893
420,0.15925594280308336,0.0989617909850611,-0.03470916752763639,0.35322105313380314
425,0.17208691681154764,0.10801488292379091,-0.03962225371908254,0.38379608734217785
430,0.14427511433158907,0.10028096744111523,-0.05227558185299677,0.3408258105161749
435,0.30320158527420543,0.0963135411307462,0.1144270446579429,0.49197612589046796
440,0.11199794904857474,0.10024042161154646,-0.08447327731005633,0.3084691754072058
445,0.16102511996244112,0.09455077407049808,-0.02429439721573512,0.34634463714061736
450,0.10799802072190942,0.089384554887127,-0.0671957068568595,0.28319174830067834
455,0.10870418858597955,0.0951607082348773,-0.07781079955437994,0.295219176726339
460,0.20331810062317285,0.0998700564527834,0.0075727899757173645,0.39906341127062833
465,0.15545598772492367,0.09891411410826749,-0.038415675927280596,0.34932765137712796
470,0.21771228694217665,0.09510517950111909,0.03130613511998323,0.40411843876437004
475,0.32949710597925164,0.09445294872137648,0.14436932648535375,0.5146248854731496
480,0.11455009641180333,0.08618169351194181,-0.05436602287160261,0.28346621569520924
485,0.3541924922416021,0.09092409202839084,0.17598127186595605,0.5324037126172482
490,0.2393426070061735,0.09275383536138125,0.05754508969786623,0.4211401243144808
495,0.2150405176010504,0.09003692478318148,0.03856814502601469,0.3915128901760861
500,0.2848201148163793,0.09225000249174331,0.10401010993256243,0.4656301197001962
505,0.22613640455253506,0.08867029655938109,0.05234262329614811,0.39993018580892203
510,0.0381373664007513,0.09567108071881368,-0.14937795180812352,0.22565268460962612
515,0.2184130277624578,0.09135302565345477,0.03936109748168645,0.3974649580432291
520,0.3083392969148892,0.09314796674935984,0.12576928208614394,0.4909093117436345
525,0.3266552935386888,0.0868245824800568,0.15647911187777747,0.4968314751996001
530,0.2887051682039375,0.08711288060220371,0.11796392222361823,0.45944641418425675
535,0.2737290543186759,0.08907815851661452,0.09913586362611143,0.44832224501124035
540,0.1459960460642311,0.08814865973315655,-0.02677532701275573,0.318767419141218
545,0.28790150446666385,0.08927776969781458,0.11291707585894728,0.4628859330743804
550,0.18759880798176698,0.09039078281788936,0.01043287365870385,0.36476474230483014
555,0.31886974402817464,0.08583970035016429,0.15062393134185262,0.4871155567144967
560,0.26859843279912565,0.09075522824693602,0.09071818543513105,0.44647868016312026
565,0.05019189394364818,0.08668396010990333,-0.11970866787176235,0.2200924557590587
570,0.11815967086334767,0.08790047961097672,-0.054125269174166685,0.29044461090086204
575,0.21915353952296499,0.08675244524520262,0.04911874684236786,0.3891883322035621
580,0.052637377969430896,0.08091825614963101,-0.10596240408384587,0.21123716002270765
585,0.25218176195108016,0.08884182755447723,0.07805177994430482,0.42631174395785554
590,0.1450070323092446,0.08688459008407924,-0.02528676425555071,0.31530082887403993
595,0.39199665577982157,0.0851336746329557,0.2251346534992284,0.5588586580604147
600,0.2703826013184397,0.08115945717532129,0.11131006525480999,0.4294551373820694
605,0.16251905414616805,0.07905227012310526,0.007576604704881751,0.31746150358745434
610,0.2703405187903905,0.08026422184273858,0.11302264397862288,0.4276583936021581
615,0.31324621803869535,0.08081610394557538,0.1548466543053676,0.4716457817720231
620,0.22769474508997367,0.0868514947895249,0.05746581530250486,0.3979236748774425
625,0.13360828265058672,0.07901557150377636,-0.02126223749681494,0.2884788027979884
630,0.18356147435382938,0.07820569240449239,0.03027831724102431,0.33684463146663446
635,0.18137184952729496,0.07915238166644528,0.02623318146106221,0.3365105175935277
640,0.1502183571841092,0.08160348201114452,-0.009724467557734068,0.31016118192595243
645,0.1479292165155116,0.0789803876019791,-0.006872343184367441,0.3027307762153907
650,0.19761389546887587,0.08111459012770722,0.03862929881856972,0.35659849211918204
655,0.1457364445357395,0.07774357012005541,-0.006640952899569091,0.29811384197104807
660,0.12133578946494779,0.07883761438042082,-0.033185934720677004,0.2758575136505726
665,0.15477059783188055,0.07761818001344443,0.002638965005529459,0.30690223065823163
670,0.1774511718529333,0.07749817421947741,0.025554750382757563,0.32934759332310903
675,0.12400646010625575,0.0769883825818683,-0.02689076975420611,0.2749036899667176
680,0.1764476122874532,0.07904844552718356,0.021512659054173433,0.331382565520733
685,0.10876000184403416,0.08055995821538506,-0.04913751625812056,0.26665751994618886
690,0.3001131966398411,0.07974285622689609,0.14381719843512478,0.45640919484455744
695,0.21665192001042682,0.07763881286333862,0.06447984679828311,0.36882399322257053
700,0.16903196318406505,0.08113340107402917,0.010010497078967895,0.3280534292891622
705,0.30645447164914014,0.07644402528900637,0.15662418208268764,0.45628476121559264
710,0.2811165437326785,0.07948615097947659,0.12532368781290443,0.4369093996524526
715,0.16983491626264013,0.07628533828306598,0.020315653227830827,0.31935417929744947
720,0.22677529730688692,0.07720438758409454,0.07545469764206164,0.3780958969717122
725,0.2285654366110115,0.07351677594180545,0.08447255576507284,0.37265831745695016
730,0.20313683671185986,0.07434981556176971,0.057411198210791214,0.3488624752129285
735,0.23124072118480637,0.07885054442672111,0.07669365410843301,0.38578778826117976
740,0.12180017060269113,0.07709785904025633,-0.029311633116211266,0.27291197432159353
745,0.2789355813052614,0.07689619832746515,0.12821903258342973,0.4296521300270931
750,0.19004786929601947,0.07268477239942359,0.047585715393149236,0.33251002319888967
755,0.15725437241082357,0.07394137052466968,0.012329286182471005,0.30217945863917617
760,0.10010411527116833,0.07207333137122167,-0.04115961421642614,0.2413678447587628
765,0.20832273613958016,0.07357775329115308,0.06411033968892013,0.35253513259024016
770,0.3112959846066624,0.07409166266097897,0.16607632579114365,0.4565156434221812
775,0.3587867368489366,0.07492178748895578,0.21194003337058326,0.50563344032729
780,0.1328957346282155,0.07422978704678872,-0.012594647983490387,0.27838611723992135
785,0.13614803538831652,0.07206798873233343,-0.005105222527057002,0.27740129330369
790,0.11688505557194,0.0729904869383662,-0.026176298827257735,0.2599464099711377
795,0.26880377682296885,0.06983573467521799,0.1319257368595416,0.40568181678639614
800,0.1678885965695873,0.07197569445887293,0.026816235430196345,0.30896095770897825
805,0.2126213952164227,0.07135001432396318,0.07277536714145488,0.3524674232913905
810,0.13004556521369962,0.0717750900225288,-0.010633611230456835,0.2707247416578561
815,0.09561778181939001,0.0688722527361769,-0.03937183354351673,0.23060739718229675
820,0.03887727426895049,0.07262646088751791,-0.10347058907058462,0.1812251376084856
825,0.18581466646718353,0.07397486613395285,0.040823928844635954,0.33080540408973114
830,0.13479273474904613,0.07011385452675062,-0.0026304201233850744,0.27221588962147736
835,0.26493791469415917,0.07039410460592889,0.12696546966653854,0.4029103597217798
840,0.16627113281977304,0.07093541137155808,0.027237726531519207,0.3053045391080269
845,0.25227477606909954,0.0678652458928192,0.11925889411917392,0.3852906580190252
850,0.0625113139391589,0.07184634414794629,-0.0783075205908158,0.2033301484691336
855,0.2318519711117304,0.06851494697594991,0.09756267503886856,0.3661412671845922
860,0.3107311051974635,0.07039415312327388,0.1727585650758467,0.4487036453190803
865,0.09352394333273496,0.06687714995666315,-0.037555270582324815,0.22460315724779473
870,0.2761734336081213,0.07054831970484583,0.13789872698662348,0.4144481402296191
875,0.19251057906079327,0.06774393098492384,0.05973247433034254,0.325288683791244
880,0.2556797801932381,0.06712284053648901,0.12411901274171966,0.38724054764475657
885,0.21482685223141634,0.07012179658619168,0.07738813092248065,0.35226557354035204
890,0.3330649607486591,0.0676174556644233,0.20053474764638943,0.46559517385092875
895,0.21636452418369675,0.07012389202166769,0.0789216958212281,0.3538073525461654
900,0.18974414767894687,0.07080129947325747,0.05097360071136223,0.3285146946465315
905,0.2473788963819125,0.06674848484241115,0.11655186609078663,0.3782059266730383
910,0.2671478060423564,0.06944103363184685,0.13104338012393657,0.4032522319607762
915,0.25467450106404615,0.06891839587155742,0.11959444515579362,0.38975455697229866
920,0.1425804643838186,0.06644907706836767,0.012340273329817991,0.2728206554378192
925,0.27726149152647683,0.0677628562397428,0.14444629329658093,0.41007668975637274
930,0.1381923339737803,0.06588141146882952,0.009064767494874448,0.26731990045268617
935,0.13835485991377852,0.06401289115301809,0.012889593253863074,0.26382012657369397
940,0.18920365735277,0.06725100878791343,0.05739168012845969,0.3210156345770803
945,0.2036352247301374,0.06723560710259864,0.07185343480904408,0.33541701465123075
950,0.23565444925004717,0.06863100287386495,0.10113768361727188,0.37017121488282245
955,0.20151527490108836,0.0637684967971905,0.07652902117859499,0.3265015286235817
960,0.26517207625865064,0.06622674858125177,0.13536764903939716,0.39497650347790414
965,0.18037326911131632,0.06709174780577035,0.048873443412006445,0.3118730948106262
970,0.11580799646133026,0.06606390041002617,-0.01367724834232105,0.2452932412649816
975,0.20970481571232472,0.06378152219938754,0.08469303220152513,0.3347165992231243
980,0.3249439499326595,0.06562699055659724,0.19631504844172892,0.4535728514235901
985,0.12837121054306574,0.06535224858781674,0.0002808033109449326,0.25646161777518656
990,0.18100927815332585,0.0652962700384893,0.053028588877886834,0.30898996742876483
995,0.17430443311076707,0.06634755754214691,0.04426322032815913,0.304345645893375
